yearsexp,firstname,high_quality,call,female,black,boston,college,income_in_city
5,"Meredith",0,0,1,0,0,1,6.3153
4,"Aisha",0,0,1,1,0,1,6.3153
4,"Carrie",0,0,1,0,0,1,6.3153
6,"Anne",1,0,1,0,0,1,6.3153
6,"Emily",0,0,1,0,0,1,6.3153
4,"Latoya",0,0,1,1,0,1,6.3153
19,"Tamika",1,0,1,1,0,0,6.3153
7,"Anne",1,0,1,0,0,0,6.3153
3,"Kareem",0,0,0,1,0,1,6.3153
5,"Meredith",0,0,1,0,0,1,6.3153
5,"Rasheed",1,0,0,1,0,1,6.3153
12,"Aisha",0,0,1,1,0,1,6.3153
5,"Aisha",1,0,1,1,0,1,6.3153
4,"Emily",0,0,1,0,0,0,6.3153
12,"Latonya",1,0,1,1,0,0,6.3153
5,"Laurie",1,0,1,0,0,0,6.3153
9,"Meredith",1,0,1,0,0,0,6.3153
6,"Aisha",1,0,1,1,0,1,6.3153
6,"Keisha",0,0,1,1,0,0,6.3153
4,"Laurie",0,0,1,0,0,0,6.3153
6,"Meredith",1,0,1,0,0,1,6.3153
5,"Aisha",0,0,1,1,0,1,6.3153
6,"Emily",1,0,1,0,0,0,6.3153
5,"Kristen",0,0,1,0,0,1,6.3153
5,"Tanisha",1,0,1,1,0,0,6.3153
7,"Allison",1,0,1,0,0,0,6.3153
4,"Ebony",0,0,1,1,0,1,6.3153
6,"Greg",0,0,0,0,0,1,6.3153
7,"Lakisha",1,0,1,1,0,1,6.3153
14,"Carrie",0,0,1,0,0,1,6.3153
11,"Ebony",1,1,1,1,0,1,6.3153
15,"Latoya",0,0,1,1,0,1,6.3153
14,"Sarah",1,0,1,0,0,1,6.3153
6,"Kristen",1,0,1,0,0,1,6.3153
9,"Laurie",0,0,1,0,0,0,6.3153
5,"Tamika",0,0,1,1,0,0,6.3153
7,"Tanisha",1,0,1,1,0,1,6.3153
7,"Aisha",1,0,1,1,0,0,6.3153
4,"Allison",0,0,1,0,0,1,6.3153
8,"Carrie",0,0,1,0,0,0,6.3153
7,"Darnell",0,0,0,1,0,1,6.3153
7,"Emily",1,0,1,0,0,1,6.3153
6,"Keisha",0,0,1,1,0,1,6.3153
9,"Laurie",1,0,1,0,0,0,6.3153
8,"Tamika",1,0,1,1,0,1,6.3153
6,"Jay",1,0,0,0,0,1,6.3153
5,"Latonya",1,0,1,1,0,1,6.3153
7,"Aisha",0,0,1,1,0,0,6.3153
6,"Allison",0,0,1,0,0,1,6.3153
5,"Jill",0,0,1,0,0,1,6.3153
3,"Lakisha",0,0,1,1,0,1,6.3153
7,"Latonya",1,0,1,1,0,1,6.3153
4,"Laurie",1,0,1,0,0,0,6.3153
3,"Sarah",1,0,1,0,0,0,6.3153
3,"Tanisha",1,0,1,1,0,1,6.3153
8,"Anne",1,0,1,0,0,1,6.3153
7,"Latonya",0,0,1,1,0,1,6.3153
5,"Meredith",0,0,1,0,0,0,6.3153
7,"Tamika",1,0,1,1,0,1,6.3153
12,"Brendan",1,0,0,0,0,1,6.3153
4,"Jamal",1,0,0,1,0,1,6.3153
19,"Matthew",0,0,0,0,0,0,6.3153
5,"Tremayne",0,0,0,1,0,1,6.3153
6,"Allison",1,0,1,0,0,1,6.3153
3,"Latoya",0,0,1,1,0,1,6.3153
4,"Neil",0,0,0,0,0,0,6.3153
6,"Tyrone",1,0,0,1,0,0,6.3153
6,"Brendan",1,0,0,0,0,1,6.3153
4,"Ebony",1,0,1,1,0,1,6.3153
4,"Sarah",0,0,1,0,0,0,6.3153
3,"Tanisha",0,0,1,1,0,1,6.3153
6,"Anne",0,0,1,0,0,1,6.3153
5,"Brendan",1,0,0,0,0,0,6.3153
20,"Ebony",1,0,1,1,0,1,6.3153
6,"Hakim",1,0,0,1,0,0,6.3153
11,"Kristen",1,0,1,0,0,1,6.3153
6,"Tamika",0,0,1,1,0,1,6.3153
6,"Carrie",0,0,1,0,0,1,6.3153
6,"Jermaine",1,0,0,1,0,0,6.3153
8,"Jill",1,0,1,0,0,1,6.3153
6,"Keisha",0,0,1,1,0,1,6.3153
8,"Latoya",1,0,1,1,0,1,6.3153
4,"Matthew",1,0,0,0,0,1,6.3153
3,"Carrie",1,1,1,0,0,1,6.3153
2,"Kenya",1,1,1,1,0,1,6.3153
6,"Aisha",0,0,1,1,0,1,6.3153
5,"Laurie",1,0,1,0,0,1,6.3153
2,"Sarah",0,0,1,0,0,1,6.3153
6,"Sarah",0,0,1,0,0,1,6.3153
3,"Tamika",0,0,1,1,0,1,6.3153
7,"Tanisha",1,0,1,1,0,1,6.3153
6,"Carrie",1,0,1,0,0,1,6.3153
6,"Latonya",1,0,1,1,0,1,6.3153
14,"Laurie",0,0,1,0,0,1,6.3153
6,"Tanisha",0,0,1,1,0,1,6.3153
6,"Anne",0,1,1,0,0,0,6.3153
5,"Rasheed",0,0,0,1,0,0,6.3153
20,"Jill",1,0,1,0,0,0,6.3153
5,"Keisha",0,0,1,1,0,1,6.3153
3,"Kristen",0,0,1,0,0,0,6.3153
15,"Tanisha",1,0,1,1,0,0,6.3153
5,"Allison",0,0,1,0,0,1,6.3153
5,"Emily",1,0,1,0,0,1,6.3153
4,"Lakisha",1,0,1,1,0,1,6.3153
5,"Latonya",0,0,1,1,0,0,6.3153
4,"Matthew",1,0,0,0,0,0,6.3153
4,"Tyrone",1,0,0,1,0,1,6.3153
3,"Kristen",0,0,1,0,0,0,6.3153
10,"Latoya",0,0,1,1,0,0,6.3153
5,"Laurie",1,0,1,0,0,0,6.3153
5,"Tamika",1,0,1,1,0,0,6.3153
5,"Emily",0,0,1,0,0,1,6.3153
6,"Keisha",0,0,1,1,0,1,6.3153
16,"Laurie",1,0,1,0,0,0,6.3153
6,"Sarah",0,0,1,0,0,0,6.3153
8,"Tamika",1,0,1,1,0,1,6.3153
8,"Tanisha",0,0,1,1,0,0,6.3153
4,"Aisha",1,0,1,1,0,0,6.3153
3,"Kristen",1,0,1,0,0,0,6.3153
4,"Lakisha",0,0,1,1,0,0,6.3153
5,"Laurie",0,0,1,0,0,0,6.3153
6,"Aisha",0,0,1,1,0,0,6.3153
16,"Allison",1,1,1,0,0,0,6.3153
3,"Latoya",1,0,1,1,0,0,6.3153
6,"Laurie",0,0,1,0,0,1,6.3153
11,"Allison",0,0,1,0,0,1,6.3153
7,"Anne",1,0,1,0,0,1,6.3153
6,"Anne",1,0,1,0,0,1,6.3153
5,"Darnell",1,0,0,1,0,1,6.3153
2,"Keisha",1,0,1,1,0,0,6.3153
4,"Latoya",0,0,1,1,0,1,6.3153
2,"Tanisha",1,0,1,1,0,1,6.3153
6,"Todd",1,0,0,0,0,1,6.3153
3,"Ebony",1,0,1,1,0,0,6.3153
16,"Emily",1,0,1,0,0,0,6.3153
4,"Latonya",0,0,1,1,0,1,6.3153
8,"Laurie",0,0,1,0,0,0,6.3153
11,"Aisha",0,0,1,1,0,1,6.3153
7,"Allison",1,0,1,0,0,1,6.3153
6,"Jamal",1,0,0,1,0,0,6.3153
2,"Jay",1,0,0,0,0,1,6.3153
4,"Jill",0,0,1,0,0,1,6.3153
4,"Latonya",1,0,1,1,0,0,6.3153
7,"Allison",1,1,1,0,0,1,6.3153
13,"Anne",0,0,1,0,0,1,6.3153
6,"Ebony",0,0,1,1,0,1,6.3153
5,"Kenya",1,0,1,1,0,0,6.3153
6,"Emily",0,1,1,0,0,1,6.3153
6,"Geoffrey",1,1,0,0,0,1,6.3153
8,"Kareem",0,1,0,1,0,0,6.3153
11,"Kenya",1,1,1,1,0,0,6.3153
14,"Kristen",1,0,1,0,0,1,6.3153
7,"Latonya",0,0,1,1,0,0,6.3153
6,"Meredith",0,0,1,0,0,0,6.3153
8,"Tanisha",1,0,1,1,0,1,6.3153
7,"Aisha",1,0,1,1,0,1,6.3153
5,"Anne",1,0,1,0,0,1,6.3153
8,"Brendan",0,0,0,0,0,0,6.3153
4,"Emily",0,0,1,0,0,1,6.3153
7,"Jay",1,0,0,0,0,1,6.3153
3,"Keisha",0,0,1,1,0,0,6.3153
8,"Latonya",0,1,1,1,0,0,6.3153
8,"Tamika",1,1,1,1,0,1,6.3153
14,"Aisha",1,0,1,1,1,1,5.3657
26,"Anne",0,0,1,0,1,1,5.3657
2,"Brad",1,0,0,0,1,1,5.3657
8,"Carrie",0,0,1,0,1,1,5.3657
8,"Ebony",1,0,1,1,1,1,5.3657
6,"Emily",0,0,1,0,1,1,5.3657
18,"Geoffrey",1,0,0,0,1,1,5.3657
6,"Greg",0,0,0,0,1,1,5.3657
2,"Greg",1,0,0,0,1,1,5.3657
7,"Hakim",0,0,0,1,1,1,5.3657
26,"Hakim",0,0,0,1,1,1,5.3657
14,"Jermaine",1,0,0,1,1,1,5.3657
8,"Jill",0,0,1,0,1,1,5.3657
2,"Jill",1,0,1,0,1,1,5.3657
7,"Kareem",0,0,0,1,1,1,5.3657
8,"Keisha",1,0,1,1,1,1,5.3657
8,"Kenya",1,0,1,1,1,1,5.3657
2,"Latoya",1,0,1,1,1,1,5.3657
14,"Latoya",1,0,1,1,1,1,5.3657
18,"Laurie",1,0,1,0,1,1,5.3657
6,"Matthew",0,0,0,0,1,1,5.3657
18,"Meredith",1,0,1,0,1,1,5.3657
6,"Sarah",0,0,1,0,1,1,5.3657
7,"Tamika",0,0,1,1,1,1,5.3657
8,"Todd",1,0,0,0,1,1,5.3657
7,"Tremayne",0,0,0,1,1,1,5.3657
8,"Tremayne",0,0,0,1,1,1,5.3657
26,"Tyrone",0,0,0,1,1,1,5.3657
16,"Ebony",1,0,1,1,1,0,5.3657
1,"Emily",0,0,1,0,1,0,5.3657
26,"Jill",1,0,1,0,1,0,5.3657
5,"Lakisha",0,0,1,1,1,0,5.3657
8,"Greg",0,0,0,0,1,0,5.3657
10,"Jay",1,0,0,0,1,1,5.3657
10,"Leroy",0,0,0,1,1,0,5.3657
6,"Rasheed",1,0,0,1,1,1,5.3657
8,"Aisha",1,0,1,1,1,1,5.3657
6,"Kareem",0,0,0,1,1,1,5.3657
2,"Matthew",1,0,0,0,1,1,5.3657
7,"Meredith",0,0,1,0,1,1,5.3657
10,"Greg",1,1,0,0,1,1,5.3657
8,"Jay",0,1,0,0,1,1,5.3657
8,"Kareem",1,1,0,1,1,1,5.3657
8,"Tamika",0,1,1,1,1,1,5.3657
2,"Anne",0,0,1,0,1,0,5.3657
13,"Latoya",0,0,1,1,1,0,5.3657
14,"Meredith",1,0,1,0,1,0,5.3657
18,"Tanisha",1,0,1,1,1,0,5.3657
6,"Greg",0,0,0,0,1,1,5.3657
8,"Jamal",1,0,0,1,1,1,5.3657
7,"Latoya",0,0,1,1,1,1,5.3657
2,"Neil",1,0,0,0,1,1,5.3657
16,"Allison",1,0,1,0,1,0,5.3657
13,"Ebony",0,0,1,1,1,0,5.3657
13,"Lakisha",1,0,1,1,1,0,5.3657
11,"Meredith",0,0,1,0,1,1,5.3657
2,"Brett",1,1,0,0,1,1,5.3657
6,"Ebony",0,1,1,1,1,1,5.3657
7,"Neil",0,0,0,0,1,1,5.3657
8,"Tremayne",1,1,0,1,1,1,5.3657
8,"Anne",1,0,1,0,1,1,5.3657
8,"Kareem",0,0,0,1,1,1,5.3657
10,"Kenya",1,0,1,1,1,1,5.3657
8,"Matthew",0,0,0,0,1,1,5.3657
13,"Jill",1,0,1,0,1,0,5.3657
11,"Kenya",0,0,1,1,1,1,5.3657
13,"Sarah",0,0,1,0,1,0,5.3657
16,"Tamika",1,0,1,1,1,0,5.3657
7,"Brad",0,0,0,0,1,1,5.3657
2,"Jermaine",1,0,0,1,1,1,5.3657
8,"Neil",1,0,0,0,1,1,5.3657
6,"Tamika",0,0,1,1,1,1,5.3657
6,"Lakisha",0,0,1,1,1,1,5.3657
2,"Matthew",1,0,0,0,1,1,5.3657
7,"Meredith",0,0,1,0,1,1,5.3657
8,"Rasheed",1,0,0,1,1,1,5.3657
8,"Anne",1,0,1,0,1,1,5.3657
6,"Rasheed",0,0,0,1,1,1,5.3657
7,"Sarah",0,0,1,0,1,1,5.3657
2,"Tremayne",1,0,0,1,1,1,5.3657
8,"Greg",1,0,0,0,1,1,5.3657
7,"Rasheed",0,0,0,1,1,1,5.3657
2,"Tanisha",1,1,1,1,1,1,5.3657
6,"Todd",0,0,0,0,1,1,5.3657
20,"Brett",0,0,0,0,1,1,5.3657
26,"Leroy",0,0,0,1,1,1,5.3657
14,"Matthew",1,0,0,0,1,1,5.3657
10,"Tamika",1,0,1,1,1,1,5.3657
6,"Aisha",0,0,1,1,0,0,6.3153
6,"Allison",0,0,1,0,0,0,6.3153
6,"Sarah",1,0,1,0,0,0,6.3153
6,"Tamika",1,0,1,1,0,0,6.3153
11,"Allison",1,0,1,0,0,1,6.3153
5,"Allison",1,0,1,0,0,1,6.3153
10,"Anne",0,0,1,0,0,0,6.3153
12,"Ebony",0,0,1,1,0,1,6.3153
9,"Lakisha",1,0,1,1,0,0,6.3153
5,"Latonya",1,0,1,1,0,1,6.3153
4,"Kristen",0,0,1,0,0,1,6.3153
4,"Sarah",1,0,1,0,0,0,6.3153
4,"Tamika",0,0,1,1,0,1,6.3153
4,"Tanisha",1,0,1,1,0,0,6.3153
5,"Jill",1,0,1,0,0,1,6.3153
8,"Latoya",1,0,1,1,0,1,6.3153
6,"Kristen",1,1,1,0,0,1,6.3153
3,"Lakisha",0,0,1,1,0,1,6.3153
4,"Latonya",1,0,1,1,0,1,6.3153
7,"Meredith",0,1,1,0,0,0,6.3153
7,"Anne",1,0,1,0,0,1,6.3153
5,"Carrie",1,0,1,0,0,1,6.3153
8,"Ebony",1,0,1,1,0,0,6.3153
2,"Emily",0,0,1,0,0,1,6.3153
6,"Jill",0,0,1,0,0,1,6.3153
3,"Kenya",0,0,1,1,0,0,6.3153
6,"Tanisha",0,0,1,1,0,1,6.3153
6,"Tremayne",1,0,0,1,0,1,6.3153
12,"Carrie",1,0,1,0,0,0,6.3153
13,"Jill",0,0,1,0,0,1,6.3153
11,"Latoya",0,0,1,1,0,0,6.3153
13,"Tanisha",1,0,1,1,0,0,6.3153
6,"Laurie",0,0,1,0,0,1,6.3153
6,"Tamika",0,0,1,1,0,1,6.3153
21,"Sarah",1,0,1,0,0,0,6.3153
7,"Tamika",1,0,1,1,0,1,6.3153
8,"Emily",0,0,1,0,0,0,6.3153
11,"Kenya",1,0,1,1,0,0,6.3153
9,"Kristen",1,0,1,0,0,1,6.3153
15,"Latonya",0,0,1,1,0,1,6.3153
6,"Anne",1,0,1,0,0,1,6.3153
5,"Carrie",0,0,1,0,0,1,6.3153
7,"Darnell",1,0,0,1,0,0,6.3153
4,"Hakim",0,0,0,1,0,0,6.3153
7,"Jay",1,0,0,0,0,1,6.3153
4,"Jill",0,0,1,0,0,0,6.3153
21,"Lakisha",1,0,1,1,0,1,6.3153
13,"Tamika",0,0,1,1,0,1,6.3153
9,"Kenya",0,0,1,1,0,0,6.3153
4,"Kristen",1,0,1,0,0,1,6.3153
4,"Laurie",0,0,1,0,0,1,6.3153
5,"Tamika",1,0,1,1,0,1,6.3153
4,"Allison",1,0,1,0,0,1,6.3153
5,"Keisha",1,0,1,1,0,1,6.3153
4,"Kristen",0,0,1,0,0,1,6.3153
5,"Sarah",0,0,1,0,0,1,6.3153
4,"Tamika",0,0,1,1,0,1,6.3153
5,"Tremayne",0,0,0,1,0,0,6.3153
6,"Anne",1,0,1,0,0,1,6.3153
6,"Ebony",0,0,1,1,0,0,6.3153
6,"Kenya",1,0,1,1,0,1,6.3153
7,"Kristen",0,0,1,0,0,1,6.3153
5,"Aisha",1,0,1,1,0,1,6.3153
5,"Allison",1,0,1,0,0,1,6.3153
4,"Carrie",0,0,1,0,0,1,6.3153
8,"Keisha",0,0,1,1,0,1,6.3153
6,"Allison",0,0,1,0,0,0,6.3153
2,"Jermaine",0,1,0,1,0,1,6.3153
6,"Leroy",1,0,0,1,0,1,6.3153
6,"Neil",1,1,0,0,0,0,6.3153
3,"Jay",0,0,0,0,0,1,6.3153
4,"Jill",0,1,1,0,0,1,6.3153
2,"Kenya",0,1,1,1,0,1,6.3153
5,"Kristen",1,0,1,0,0,1,6.3153
4,"Latoya",1,1,1,1,0,1,6.3153
5,"Rasheed",0,0,0,1,0,0,6.3153
6,"Ebony",0,0,1,1,0,1,6.3153
4,"Geoffrey",0,0,0,0,0,1,6.3153
5,"Jay",1,0,0,0,0,1,6.3153
6,"Jill",0,0,1,0,0,1,6.3153
6,"Kenya",1,0,1,1,0,1,6.3153
5,"Latonya",0,0,1,1,0,0,6.3153
6,"Sarah",1,0,1,0,0,1,6.3153
5,"Tanisha",1,0,1,1,0,0,6.3153
4,"Brendan",0,0,0,0,0,0,6.3153
6,"Emily",1,0,1,0,0,1,6.3153
6,"Kristen",0,0,1,0,0,1,6.3153
6,"Latoya",0,0,1,1,0,1,6.3153
5,"Rasheed",0,0,0,1,0,0,6.3153
6,"Tamika",1,0,1,1,0,1,6.3153
6,"Jill",0,0,1,0,0,1,6.3153
4,"Latoya",0,0,1,1,0,1,6.3153
5,"Laurie",1,0,1,0,0,1,6.3153
7,"Tamika",1,0,1,1,0,1,6.3153
6,"Carrie",1,0,1,0,0,1,6.3153
6,"Ebony",0,0,1,1,0,1,6.3153
2,"Ebony",1,0,1,1,0,1,6.3153
6,"Kenya",1,0,1,1,0,1,6.3153
14,"Kristen",0,0,1,0,0,1,6.3153
3,"Todd",1,0,0,0,0,1,6.3153
4,"Aisha",0,0,1,1,0,1,6.3153
4,"Allison",0,0,1,0,0,1,6.3153
4,"Carrie",1,0,1,0,0,1,6.3153
3,"Latoya",1,0,1,1,0,1,6.3153
2,"Laurie",0,0,1,0,0,0,6.3153
4,"Sarah",1,0,1,0,0,0,6.3153
2,"Tamika",1,0,1,1,0,0,6.3153
5,"Tanisha",0,0,1,1,0,0,6.3153
20,"Carrie",1,0,1,0,0,0,6.3153
2,"Keisha",1,0,1,1,0,0,6.3153
5,"Latonya",0,0,1,1,0,1,6.3153
2,"Leroy",0,1,0,1,0,1,6.3153
6,"Neil",0,1,0,0,0,1,6.3153
3,"Sarah",0,0,1,0,0,1,6.3153
5,"Aisha",1,0,1,1,0,1,6.3153
4,"Anne",0,0,1,0,0,1,6.3153
4,"Latoya",0,0,1,1,0,1,6.3153
3,"Meredith",1,0,1,0,0,0,6.3153
4,"Carrie",1,0,1,0,0,1,6.3153
11,"Kenya",1,0,1,1,0,1,6.3153
15,"Kristen",0,1,1,0,0,1,6.3153
14,"Lakisha",0,0,1,1,0,0,6.3153
10,"Meredith",1,1,1,0,0,1,6.3153
4,"Tremayne",1,0,0,1,0,0,6.3153
4,"Jill",1,0,1,0,0,0,6.3153
5,"Kristen",0,0,1,0,0,0,6.3153
3,"Latoya",1,0,1,1,0,0,6.3153
6,"Tamika",0,0,1,1,0,0,6.3153
7,"Carrie",1,0,1,0,0,1,6.3153
6,"Emily",0,0,1,0,0,0,6.3153
11,"Latoya",0,0,1,1,0,1,6.3153
5,"Tanisha",1,0,1,1,0,0,6.3153
15,"Ebony",0,0,1,1,0,1,6.3153
3,"Emily",0,0,1,0,0,1,6.3153
6,"Laurie",0,0,1,0,0,1,6.3153
3,"Tremayne",0,0,0,1,0,1,6.3153
3,"Laurie",0,0,1,0,0,1,6.3153
8,"Tamika",0,0,1,1,0,1,6.3153
8,"Carrie",0,0,1,0,0,0,6.3153
16,"Lakisha",1,0,1,1,0,0,6.3153
4,"Latonya",0,0,1,1,0,1,6.3153
3,"Meredith",1,0,1,0,0,0,6.3153
7,"Allison",1,0,1,0,0,1,6.3153
4,"Carrie",0,0,1,0,0,1,6.3153
5,"Jill",0,0,1,0,0,1,6.3153
4,"Kareem",0,0,0,1,0,1,6.3153
4,"Latonya",1,0,1,1,0,0,6.3153
11,"Latoya",0,0,1,1,0,1,6.3153
12,"Anne",1,0,1,0,0,0,6.3153
11,"Emily",0,0,1,0,0,1,6.3153
6,"Kenya",0,0,1,1,0,0,6.3153
9,"Tanisha",1,0,1,1,0,1,6.3153
19,"Jermaine",1,0,0,1,0,1,6.3153
1,"Latonya",0,0,1,1,0,0,6.3153
6,"Laurie",1,0,1,0,0,0,6.3153
5,"Sarah",0,0,1,0,0,1,6.3153
21,"Jermaine",1,0,0,1,0,1,6.3153
21,"Kenya",1,0,1,1,0,0,6.3153
20,"Kristen",1,1,1,0,0,1,6.3153
19,"Meredith",1,0,1,0,0,0,6.3153
10,"Sarah",0,1,1,0,0,0,6.3153
8,"Tanisha",0,1,1,1,0,1,6.3153
8,"Anne",1,0,1,0,1,1,5.3657
2,"Brad",1,0,0,0,1,1,5.3657
6,"Emily",0,0,1,0,1,1,5.3657
7,"Hakim",0,0,0,1,1,1,5.3657
7,"Jermaine",0,0,0,1,1,1,5.3657
2,"Jermaine",1,0,0,1,1,1,5.3657
6,"Jill",0,0,1,0,1,1,5.3657
8,"Jill",1,0,1,0,1,1,5.3657
14,"Keisha",1,0,1,1,1,1,5.3657
7,"Lakisha",0,0,1,1,1,1,5.3657
8,"Lakisha",0,0,1,1,1,1,5.3657
8,"Latonya",0,0,1,1,1,1,5.3657
7,"Latoya",0,0,1,1,1,1,5.3657
2,"Latoya",1,0,1,1,1,1,5.3657
10,"Latoya",1,0,1,1,1,1,5.3657
6,"Laurie",0,0,1,0,1,1,5.3657
18,"Laurie",1,0,1,0,1,1,5.3657
8,"Laurie",1,0,1,0,1,1,5.3657
8,"Matthew",1,0,0,0,1,1,5.3657
8,"Meredith",0,0,1,0,1,1,5.3657
2,"Rasheed",1,0,0,1,1,1,5.3657
26,"Sarah",0,0,1,0,1,1,5.3657
6,"Todd",0,0,0,0,1,1,5.3657
8,"Tremayne",1,0,0,1,1,1,5.3657
4,"Anne",0,0,1,0,1,0,5.3657
14,"Jill",1,0,1,0,1,1,5.3657
2,"Latoya",0,1,1,1,1,0,5.3657
18,"Tamika",1,0,1,1,1,0,5.3657
8,"Greg",0,0,0,0,1,1,5.3657
18,"Jay",1,0,0,0,1,1,5.3657
26,"Latonya",0,0,1,1,1,1,5.3657
14,"Tyrone",1,0,0,1,1,1,5.3657
2,"Brad",1,0,0,0,1,1,5.3657
7,"Kristen",0,1,1,0,1,1,5.3657
8,"Latoya",1,0,1,1,1,1,5.3657
6,"Tanisha",0,0,1,1,1,1,5.3657
11,"Kristen",0,0,1,0,1,1,5.3657
7,"Latonya",0,0,1,1,1,0,5.3657
16,"Sarah",1,0,1,0,1,0,5.3657
26,"Tanisha",1,0,1,1,1,0,5.3657
2,"Darnell",1,0,0,1,1,1,5.3657
6,"Keisha",0,0,1,1,1,1,5.3657
7,"Meredith",0,0,1,0,1,1,5.3657
8,"Neil",1,0,0,0,1,1,5.3657
2,"Geoffrey",1,0,0,0,1,1,5.3657
6,"Keisha",0,0,1,1,1,1,5.3657
8,"Latonya",1,0,1,1,1,1,5.3657
7,"Matthew",0,0,0,0,1,1,5.3657
7,"Brad",0,0,0,0,1,1,5.3657
2,"Greg",1,0,0,0,1,1,5.3657
6,"Latoya",0,0,1,1,1,1,5.3657
8,"Tremayne",1,0,0,1,1,1,5.3657
8,"Geoffrey",0,0,0,0,1,1,5.3657
18,"Latoya",1,0,1,1,1,1,5.3657
14,"Neil",1,0,0,0,1,1,5.3657
26,"Tyrone",0,0,0,1,1,1,5.3657
18,"Anne",1,0,1,0,1,1,5.3657
8,"Emily",0,0,1,0,1,1,5.3657
14,"Hakim",1,0,0,1,1,1,5.3657
26,"Latonya",0,0,1,1,1,1,5.3657
9,"Ebony",1,0,1,1,1,1,5.3657
7,"Laurie",0,0,1,0,1,1,5.3657
26,"Meredith",1,0,1,0,1,0,5.3657
13,"Tamika",0,0,1,1,1,0,5.3657
8,"Greg",0,1,0,0,1,1,5.3657
26,"Latoya",0,1,1,1,1,1,5.3657
14,"Neil",1,0,0,0,1,1,5.3657
18,"Tanisha",1,1,1,1,1,1,5.3657
7,"Allison",0,0,1,0,1,1,5.3657
6,"Ebony",0,0,1,1,1,1,5.3657
7,"Jill",1,0,1,0,1,1,5.3657
4,"Kenya",1,0,1,1,1,1,5.3657
8,"Ebony",1,1,1,1,0,1,6.3153
8,"Emily",1,1,1,0,0,1,6.3153
4,"Aisha",1,0,1,1,0,1,6.3153
4,"Carrie",0,1,1,0,0,1,6.3153
3,"Ebony",0,0,1,1,0,0,6.3153
5,"Emily",1,0,1,0,0,0,6.3153
4,"Emily",1,0,1,0,0,0,6.3153
2,"Kareem",0,0,0,1,0,1,6.3153
2,"Matthew",0,0,0,0,0,0,6.3153
4,"Tremayne",1,0,0,1,0,1,6.3153
15,"Kristen",0,0,1,0,0,1,6.3153
6,"Sarah",1,0,1,0,0,0,6.3153
5,"Tamika",0,0,1,1,0,1,6.3153
7,"Tanisha",1,0,1,1,0,1,6.3153
7,"Allison",1,0,1,0,0,0,6.3153
5,"Keisha",1,0,1,1,0,0,6.3153
4,"Kristen",0,0,1,0,0,1,6.3153
4,"Tamika",0,0,1,1,0,0,6.3153
6,"Brett",0,0,0,0,0,0,6.3153
4,"Jamal",0,1,0,1,0,0,6.3153
6,"Anne",1,0,1,0,0,1,6.3153
4,"Ebony",0,0,1,1,0,0,6.3153
3,"Emily",0,0,1,0,0,1,6.3153
5,"Rasheed",1,0,0,1,0,1,6.3153
13,"Anne",0,0,1,0,0,0,6.3153
15,"Jill",1,0,1,0,0,0,6.3153
14,"Kenya",1,0,1,1,0,1,6.3153
15,"Latoya",0,0,1,1,0,1,6.3153
7,"Aisha",1,0,1,1,0,1,6.3153
13,"Anne",0,0,1,0,0,1,6.3153
25,"Latoya",0,0,1,1,0,1,6.3153
6,"Meredith",1,0,1,0,0,1,6.3153
8,"Kenya",0,0,1,1,0,1,6.3153
8,"Kristen",1,0,1,0,0,1,6.3153
8,"Laurie",0,0,1,0,0,0,6.3153
9,"Tamika",1,0,1,1,0,0,6.3153
14,"Anne",0,0,1,0,0,1,6.3153
12,"Ebony",1,0,1,1,0,0,6.3153
11,"Keisha",0,0,1,1,0,1,6.3153
10,"Laurie",1,0,1,0,0,1,6.3153
6,"Aisha",0,0,1,1,0,0,6.3153
5,"Anne",0,0,1,0,0,1,6.3153
5,"Jill",0,0,1,0,0,1,6.3153
7,"Kristen",1,0,1,0,0,1,6.3153
7,"Lakisha",1,0,1,1,0,0,6.3153
5,"Rasheed",0,0,0,1,0,1,6.3153
3,"Aisha",0,0,1,1,0,1,6.3153
21,"Anne",1,0,1,0,0,0,6.3153
8,"Emily",0,0,1,0,0,0,6.3153
8,"Tamika",1,0,1,1,0,1,6.3153
5,"Anne",1,0,1,0,0,1,6.3153
10,"Emily",1,0,1,0,0,1,6.3153
4,"Jermaine",0,0,0,1,0,0,6.3153
21,"Latonya",1,0,1,1,0,1,6.3153
7,"Latonya",1,0,1,1,0,0,6.3153
5,"Laurie",0,0,1,0,0,1,6.3153
6,"Aisha",0,0,1,1,0,1,6.3153
6,"Meredith",0,0,1,0,0,1,6.3153
7,"Sarah",1,0,1,0,0,1,6.3153
7,"Tanisha",1,0,1,1,0,1,6.3153
5,"Brett",1,0,0,0,0,1,6.3153
5,"Leroy",1,0,0,1,0,1,6.3153
6,"Brendan",0,0,0,0,0,1,6.3153
4,"Geoffrey",0,0,0,0,0,1,6.3153
2,"Jamal",0,0,0,1,0,1,6.3153
2,"Kareem",0,0,0,1,0,1,6.3153
11,"Matthew",1,1,0,0,0,1,6.3153
11,"Tremayne",1,0,0,1,0,1,6.3153
1,"Anne",0,0,1,0,1,0,5.3657
18,"Kenya",1,0,1,1,1,0,5.3657
9,"Laurie",1,0,1,0,1,1,5.3657
2,"Tanisha",0,0,1,1,1,0,5.3657
8,"Anne",1,0,1,0,0,1,6.3153
4,"Jill",0,0,1,0,0,1,6.3153
4,"Keisha",0,0,1,1,0,0,6.3153
